method,grouping,village,speaker,fit_basis,n_points,n_vowels,missing_vowels,geo_x,geo_y,centroid_x,centroid_y,ellipse_angle_deg,ellipse_angle_from_horizontal_signed_deg,major_axis_sd,minor_axis_sd,axis_ratio,orientation_reliable
fasttrack,village,tjallmo,,midpoints,6,8,,128.0,416.0,-9.96880821628875,-4.706701751757083,2.8974098765231133,2.8974098765231133,2.496724611020156,0.5430331786937397,4.597738607843446,1
fasttrack,village,torhamn,,vowels,8,8,,135.0,521.0,-10.753142274540625,-4.6887385868325,179.42389947486805,-0.5761005251319489,2.742137475919609,0.677250364877445,4.048927277308777,1
fasttrack,village,torhamn,,midpoints,6,8,,135.0,521.0,-10.562521862039583,-4.755412889031667,178.96710847578467,-1.03289152421533,2.5642311906407502,0.5779245872756323,4.436965041976626,1
fasttrack,village,torp,,vowels,8,8,,145.0,265.0,-10.447112715570315,-4.568490440910938,179.55219781656868,-0.44780218343132105,2.4734768828589586,0.838004214843307,2.9516282126593576,1
fasttrack,village,torp,,midpoints,6,8,,145.0,265.0,-10.278297774106042,-4.6672744972887505,179.00019211187222,-0.9998078881277763,2.3197438916894813,0.6209687613824975,3.7356853290411998,1
fasttrack,village,torsas,,vowels,8,8,,144.0,504.0,-10.487523278761875,-4.625754396086875,0.7032092267427572,0.7032092267427572,2.069656867201732,0.8196425249474532,2.525072582507132,1
fasttrack,village,torsas,,midpoints,6,8,,144.0,504.0,-10.260807345089168,-4.732553044455416,0.31053605569923093,0.31053605569923093,1.960694766031074,0.7069444684316605,2.7734777674699527,1
fasttrack,village,torso,,vowels,8,8,,95.0,414.0,-10.370198873673125,-4.340023706305001,0.3352406653910691,0.3352406653910691,2.9125399464139767,0.7254880000226993,4.0145942404600055,1
fasttrack,village,torso,,midpoints,6,8,,95.0,414.0,-10.071926421480834,-4.45043678991,1.236372944366309,1.236372944366309,2.690054135304946,0.590068119327425,4.558887435523783,1
fasttrack,village,v_vingaker,,vowels,8,8,,139.0,402.0,-10.222720757948125,-4.603636630315625,1.559101323979121,1.559101323979121,2.7677180582790526,0.7491446797651573,3.6945040564750187,1
fasttrack,village,v_vingaker,,midpoints,6,8,,139.0,402.0,-9.986197879770833,-4.682858893215,1.9092838643284153,1.9092838643284153,2.5238899484786903,0.635323805233054,3.972604092102072,1
fasttrack,village,vackelsang,,vowels,8,8,,116.0,500.0,-10.48411862780125,-4.69607204643125,178.64097184057826,-1.3590281594217402,2.012356973085752,0.6337367774771292,3.175382973822086,1
fasttrack,village,vackelsang,,midpoints,6,8,,116.0,500.0,-10.212961067420833,-4.8073903045875,178.8566668952481,-1.143333104751889,1.8751861409974369,0.5565248429139261,3.3694563052730766,1
fasttrack,village,vaxtorp,,vowels,8,8,,78.0,504.0,-10.653924431055625,-4.97232230305875,176.93081850958743,-3.069181490412575,2.18816781199866,0.7072070276746186,3.0940979463872376,1
fasttrack,village,vaxtorp,,midpoints,6,8,,78.0,504.0,-10.411790004148333,-5.050257510944583,175.9740453602633,-4.02595463973671,2.109475297588088,0.6488588746147281,3.2510540891355273,1
fasttrack,village,vemdalen,,vowels,8,8,,102.0,266.0,-9.883142345918749,-4.674315832688751,1.450092693407612,1.450092693407612,2.806480317099422,0.6712592794549,4.180918466227298,1
fasttrack,village,vemdalen,,midpoints,6,8,,102.0,266.0,-9.702352437597503,-4.719616903107917,2.3574087424734103,2.3574087424734103,2.449860566344427,0.5916154293894741,4.140968008343858,1
fasttrack,village,viby,,vowels,8,8,,116.0,402.0,-10.385499192549375,-4.809491994903751,0.003705931982835864,0.003705931982835864,2.4909640315554857,1.002436318269746,2.4849099999239965,1
fasttrack,village,viby,,midpoints,6,8,,116.0,402.0,-10.126345096482916,-4.920597841213126,3.32470904709686,3.32470904709686,2.3390299511919754,0.6944800749367707,3.368030323123286,1
fasttrack,village,vilhelmina,,vowels,8,8,,152.0,178.0,-10.802982932309998,-4.492278038368125,174.63825162690543,-5.361748373094571,2.3276723790532095,0.8591192417281277,2.709370557655153,1
fasttrack,village,vilhelmina,,midpoints,6,8,,152.0,178.0,-10.42232114534,-4.623109296364583,174.83310127821855,-5.16689872178145,2.180090796728321,0.7947247250843175,2.7432024296174014,1
fasttrack,village,villberga,,vowels,8,8,,166.0,379.0,-10.193196374395,-4.683028505761251,5.542708651475351,5.542708651475351,2.8150616909017994,0.8827853483819528,3.1888405217208167,1
fasttrack,village,villberga,,midpoints,6,8,,166.0,379.0,-9.9588909493725,-4.795764717060833,4.145728416001646,4.145728416001646,2.5186490308236733,0.7127415203200408,3.5337481527563175,1
